Freq.	V(ch2)/V(ch1)
1.85859923008970e+04	(5.98737078564679e+00dB,2.47659860566476e+00°)
1.87152681006996e+04	(5.98748242929468e+00dB,2.45951257009285e+00°)
1.88454430847990e+04	(5.98759253872257e+00dB,2.44254412318956e+00°)
1.89765235075163e+04	(5.98770113497579e+00dB,2.42569246160424e+00°)
1.91085156666754e+04	(5.98780823881201e+00dB,2.40895678735308e+00°)
1.92414259039045e+04	(5.98791387070519e+00dB,2.39233630778580e+00°)
1.93752606049418e+04	(5.98801805084937e+00dB,2.37583023555241e+00°)
1.95100261999414e+04	(5.98812079916252e+00dB,2.35943778857021e+00°)
1.96457291637830e+04	(5.98822213529025e+00dB,2.34315818999091e+00°)
1.97823760163825e+04	(5.98832207860955e+00dB,2.32699066816788e+00°)
1.99199733230052e+04	(5.98842064823238e+00dB,2.31093445662363e+00°)
2.00585276945819e+04	(5.98851786300933e+00dB,2.29498879401733e+00°)
2.01980457880257e+04	(5.98861374153314e+00dB,2.27915292411261e+00°)
2.03385343065522e+04	(5.98870830214221e+00dB,2.26342609574545e+00°)
2.04800000000017e+04	(5.98880156292406e+00dB,2.24780756279222e+00°)
2.06224496651633e+04	(5.98889354171873e+00dB,2.23229658413793e+00°)
2.07658901461015e+04	(5.98898425612216e+00dB,2.21689242364458e+00°)
2.09103283344850e+04	(5.98907372348949e+00dB,2.20159435011968e+00°)
2.10557711699180e+04	(5.98916196093838e+00dB,2.18640163728499e+00°)
2.12022256402732e+04	(5.98924898535218e+00dB,2.17131356374531e+00°)
2.13496987820279e+04	(5.98933481338314e+00dB,2.15632941295754e+00°)
2.14981976806022e+04	(5.98941946145560e+00dB,2.14144847319980e+00°)
2.16477294706989e+04	(5.98950294576901e+00dB,2.12667003754078e+00°)
2.17983013366466e+04	(5.98958528230107e+00dB,2.11199340380922e+00°)
2.19499205127451e+04	(5.98966648681069e+00dB,2.09741787456354e+00°)
2.21025942836125e+04	(5.98974657484102e+00dB,2.08294275706165e+00°)
2.22563299845355e+04	(5.98982556172233e+00dB,2.06856736323090e+00°)
2.24111350018218e+04	(5.98990346257497e+00dB,2.05429100963818e+00°)
2.25670167731549e+04	(5.98998029231218e+00dB,2.04011301746025e+00°)
2.27239827879514e+04	(5.99005606564295e+00dB,2.02603271245408e+00°)
2.28820405877210e+04	(5.99013079707478e+00dB,2.01204942492750e+00°)
2.30411977664287e+04	(5.99020450091645e+00dB,1.99816248970997e+00°)
2.32014619708599e+04	(5.99027719128067e+00dB,1.98437124612340e+00°)
2.33628409009873e+04	(5.99034888208684e+00dB,1.97067503795330e+00°)
2.35253423103413e+04	(5.99041958706361e+00dB,1.95707321341992e+00°)
2.36889740063823e+04	(5.99048931975154e+00dB,1.94356512514970e+00°)
2.38537438508760e+04	(5.99055809350562e+00dB,1.93015013014674e+00°)
2.40196597602709e+04	(5.99062592149781e+00dB,1.91682758976453e+00°)
2.41867297060788e+04	(5.99069281671957e+00dB,1.90359686967776e+00°)
2.43549617152578e+04	(5.99075879198428e+00dB,1.89045733985435e+00°)
2.45243638705977e+04	(5.99082385992969e+00dB,1.87740837452760e+00°)
2.46949443111089e+04	(5.99088803302031e+00dB,1.86444935216849e+00°)
2.48667112324127e+04	(5.99095132354980e+00dB,1.85157965545815e+00°)
2.50396728871357e+04	(5.99101374364327e+00dB,1.83879867126048e+00°)
2.52138375853060e+04	(5.99107530525959e+00dB,1.82610579059495e+00°)
2.53892136947526e+04	(5.99113602019365e+00dB,1.81350040860948e+00°)
2.55658096415072e+04	(5.99119590007865e+00dB,1.80098192455358e+00°)
2.57436339102092e+04	(5.99125495638823e+00dB,1.78854974175154e+00°)
2.59226950445135e+04	(5.99131320043870e+00dB,1.77620326757583e+00°)
2.61030016475007e+04	(5.99137064339120e+00dB,1.76394191342066e+00°)
2.62845623820905e+04	(5.99142729625377e+00dB,1.75176509467567e+00°)
2.64673859714581e+04	(5.99148316988348e+00dB,1.73967223069974e+00°)
2.66514811994531e+04	(5.99153827498848e+00dB,1.72766274479503e+00°)
2.68368569110216e+04	(5.99159262213005e+00dB,1.71573606418111e+00°)
2.70235220126312e+04	(5.99164622172460e+00dB,1.70389161996924e+00°)
2.72114854726989e+04	(5.99169908404560e+00dB,1.69212884713685e+00°)
2.74007563220219e+04	(5.99175121922563e+00dB,1.68044718450211e+00°)
2.75913436542117e+04	(5.99180263725824e+00dB,1.66884607469867e+00°)
2.77832566261307e+04	(5.99185334799985e+00dB,1.65732496415059e+00°)
2.79765044583324e+04	(5.99190336117166e+00dB,1.64588330304736e+00°)
2.81710964355044e+04	(5.99195268636147e+00dB,1.63452054531905e+00°)
2.83670419069142e+04	(5.99200133302551e+00dB,1.62323614861171e+00°)
2.85643502868588e+04	(5.99204931049028e+00dB,1.61202957426282e+00°)
2.87630310551167e+04	(5.99209662795423e+00dB,1.60090028727691e+00°)
2.89630937574035e+04	(5.99214329448961e+00dB,1.58984775630137e+00°)
2.91645480058305e+04	(5.99218931904417e+00dB,1.57887145360230e+00°)
2.93674034793667e+04	(5.99223471044280e+00dB,1.56797085504064e+00°)
2.95716699243033e+04	(5.99227947738931e+00dB,1.55714544004834e+00°)
2.97773571547225e+04	(5.99232362846801e+00dB,1.54639469160472e+00°)
2.99844750529690e+04	(5.99236717214539e+00dB,1.53571809621294e+00°)
3.01930335701244e+04	(5.99241011677170e+00dB,1.52511514387670e+00°)
3.04030427264856e+04	(5.99245247058259e+00dB,1.51458532807689e+00°)
3.06145126120462e+04	(5.99249424170060e+00dB,1.50412814574864e+00°)
3.08274533869813e+04	(5.99253543813680e+00dB,1.49374309725830e+00°)
3.10418752821357e+04	(5.99257606779223e+00dB,1.48342968638063e+00°)
3.12577885995150e+04	(5.99261613845949e+00dB,1.47318742027620e+00°)
3.14752037127812e+04	(5.99265565782415e+00dB,1.46301580946878e+00°)
3.16941310677509e+04	(5.99269463346626e+00dB,1.45291436782301e+00°)
3.19145811828969e+04	(5.99273307286179e+00dB,1.44288261252213e+00°)
3.21365646498537e+04	(5.99277098338404e+00dB,1.43292006404585e+00°)
3.23600921339268e+04	(5.99280837230506e+00dB,1.42302624614839e+00°)
3.25851743746043e+04	(5.99284524679702e+00dB,1.41320068583667e+00°)
3.28118221860738e+04	(5.99288161393361e+00dB,1.40344291334850e+00°)
3.30400464577412e+04	(5.99291748069136e+00dB,1.39375246213112e+00°)
3.32698581547543e+04	(5.99295285395098e+00dB,1.38412886881971e+00°)
3.35012683185297e+04	(5.99298774049868e+00dB,1.37457167321607e+00°)
3.37342880672828e+04	(5.99302214702744e+00dB,1.36508041826744e+00°)
3.39689285965625e+04	(5.99305608013834e+00dB,1.35565465004553e+00°)
3.42052011797890e+04	(5.99308954634176e+00dB,1.34629391772553e+00°)
3.44431171687952e+04	(5.99312255205866e+00dB,1.33699777356535e+00°)
3.46826879943722e+04	(5.99315510362177e+00dB,1.32776577288499e+00°)
3.49239251668186e+04	(5.99318720727688e+00dB,1.31859747404601e+00°)
3.51668402764935e+04	(5.99321886918391e+00dB,1.30949243843112e+00°)
3.54114449943733e+04	(5.99325009541819e+00dB,1.30045023042396e+00°)
3.56577510726124e+04	(5.99328089197160e+00dB,1.29147041738889e+00°)
3.59057703451080e+04	(5.99331126475364e+00dB,1.28255256965107e+00°)
3.61555147280684e+04	(5.99334121959267e+00dB,1.27369626047652e+00°)
3.64069962205859e+04	(5.99337076223693e+00dB,1.26490106605234e+00°)
3.66602269052130e+04	(5.99339989835572e+00dB,1.25616656546718e+00°)
3.69152189485429e+04	(5.99342863354041e+00dB,1.24749234069161e+00°)
3.71719846017942e+04	(5.99345697330554e+00dB,1.23887797655881e+00°)
3.74305362013996e+04	(5.99348492308987e+00dB,1.23032306074531e+00°)
3.76908861695982e+04	(5.99351248825744e+00dB,1.22182718375180e+00°)
3.79530470150330e+04	(5.99353967409857e+00dB,1.21338993888416e+00°)
3.82170313333510e+04	(5.99356648583088e+00dB,1.20501092223456e+00°)
3.84828518078094e+04	(5.99359292860026e+00dB,1.19668973266266e+00°)
3.87505212098839e+04	(5.99361900748191e+00dB,1.18842597177699e+00°)
3.90200523998832e+04	(5.99364472748128e+00dB,1.18021924391639e+00°)
3.92914583275663e+04	(5.99367009353501e+00dB,1.17206915613159e+00°)
3.95647520327652e+04	(5.99369511051189e+00dB,1.16397531816693e+00°)
3.98399466460108e+04	(5.99371978321380e+00dB,1.15593734244216e+00°)
4.01170553891641e+04	(5.99374411637663e+00dB,1.14795484403443e+00°)
4.03960915760516e+04	(5.99376811467114e+00dB,1.14002744066025e+00°)
4.06770686131047e+04	(5.99379178270393e+00dB,1.13215475265773e+00°)
4.09600000000037e+04	(5.99381512501825e+00dB,1.12433640296884e+00°)
4.12448993303269e+04	(5.99383814609491e+00dB,1.11657201712180e+00°)
4.15317802922033e+04	(5.99386085035313e+00dB,1.10886122321360e+00°)
4.18206566689704e+04	(5.99388324215137e+00dB,1.10120365189263e+00°)
4.21115423398363e+04	(5.99390532578819e+00dB,1.09359893634141e+00°)
4.24044512805467e+04	(5.99392710550304e+00dB,1.08604671225942e+00°)
4.26993975640562e+04	(5.99394858547709e+00dB,1.07854661784611e+00°)
4.29963953612047e+04	(5.99396976983406e+00dB,1.07109829378389e+00°)
4.32954589413981e+04	(5.99399066264093e+00dB,1.06370138322141e+00°)
4.35966026732936e+04	(5.99401126790880e+00dB,1.05635553175676e+00°)
4.38998410254905e+04	(5.99403158959361e+00dB,1.04906038742091e+00°)
4.42051885672254e+04	(5.99405163159692e+00dB,1.04181560066122e+00°)
4.45126599690714e+04	(5.99407139776664e+00dB,1.03462082432506e+00°)
4.48222700036440e+04	(5.99409089189776e+00dB,1.02747571364348e+00°)
4.51340335463101e+04	(5.99411011773313e+00dB,1.02037992621510e+00°)
4.54479655759031e+04	(5.99412907896411e+00dB,1.01333312199001e+00°)
4.57640811754423e+04	(5.99414777923129e+00dB,1.00633496325382e+00°)
4.60823955328578e+04	(5.99416622212524e+00dB,9.99385114611784e-01°)
4.64029239417201e+04	(5.99418441118713e+00dB,9.92483242973081e-01°)
4.67256818019749e+04	(5.99420234990945e+00dB,9.85629017535120e-01°)
4.70506846206829e+04	(5.99422004173664e+00dB,9.78822109768024e-01°)
4.73779480127649e+04	(5.99423749006582e+00dB,9.72062193399185e-01°)
4.77074877017523e+04	(5.99425469824734e+00dB,9.65348944397898e-01°)
4.80393195205422e+04	(5.99427166958553e+00dB,9.58682040960140e-01°)
4.83734594121580e+04	(5.99428840733926e+00dB,9.52061163493415e-01°)
4.87099234305159e+04	(5.99430491472256e+00dB,9.45485994601703e-01°)
4.90487277411958e+04	(5.99432119490529e+00dB,9.38956219070545e-01°)
4.93898886222181e+04	(5.99433725101371e+00dB,9.32471523852168e-01°)
4.97334224648257e+04	(5.99435308613108e+00dB,9.26031598050749e-01°)
5.00793457742718e+04	(5.99436870329826e+00dB,9.19636132907786e-01°)
5.04276751706124e+04	(5.99438410551429e+00dB,9.13284821787474e-01°)
5.07784273895056e+04	(5.99439929573697e+00dB,9.06977360162346e-01°)
5.11316192830147e+04	(5.99441427688339e+00dB,9.00713445598826e-01°)
5.14872678204189e+04	(5.99442905183056e+00dB,8.94492777743027e-01°)
5.18453900890275e+04	(5.99444362341591e+00dB,8.88315058306548e-01°)
5.22060032950018e+04	(5.99445799443781e+00dB,8.82179991052371e-01°)
5.25691247641814e+04	(5.99447216765619e+00dB,8.76087281780945e-01°)
5.29347719429166e+04	(5.99448614579298e+00dB,8.70036638316204e-01°)
5.33029623989065e+04	(5.99449993153270e+00dB,8.64027770491879e-01°)
5.36737138220436e+04	(5.99451352752293e+00dB,8.58060390137656e-01°)
5.40470440252628e+04	(5.99452693637483e+00dB,8.52134211065683e-01°)
5.44229709453982e+04	(5.99454016066366e+00dB,8.46248949056978e-01°)
5.48015126440443e+04	(5.99455320292923e+00dB,8.40404321848003e-01°)
5.51826873084238e+04	(5.99456606567644e+00dB,8.34600049117308e-01°)
5.55665132522618e+04	(5.99457875137572e+00dB,8.28835852472317e-01°)
5.59530089166653e+04	(5.99459126246353e+00dB,8.23111455436075e-01°)
5.63421928710092e+04	(5.99460360134279e+00dB,8.17426583434274e-01°)
5.67340838138288e+04	(5.99461577038339e+00dB,8.11780963782165e-01°)
5.71287005737180e+04	(5.99462777192261e+00dB,8.06174325671701e-01°)
5.75260621102338e+04	(5.99463960826558e+00dB,8.00606400158693e-01°)
5.79261875148074e+04	(5.99465128168571e+00dB,7.95076920150085e-01°)
5.83290960116615e+04	(5.99466279442515e+00dB,7.89585620391302e-01°)
5.87348069587338e+04	(5.99467414869520e+00dB,7.84132237453695e-01°)
5.91433398486070e+04	(5.99468534667673e+00dB,7.78716509722020e-01°)
5.95547143094455e+04	(5.99469639052062e+00dB,7.73338177382078e-01°)
5.99689501059385e+04	(5.99470728234815e+00dB,7.67996982408376e-01°)
6.03860671402492e+04	(5.99471802425143e+00dB,7.62692668551933e-01°)
6.08060854529716e+04	(5.99472861829377e+00dB,7.57424981328064e-01°)
6.12290252240929e+04	(5.99473906651012e+00dB,7.52193668004379e-01°)
6.16549067739631e+04	(5.99474937090740e+00dB,7.46998477588733e-01°)
6.20837505642718e+04	(5.99475953346495e+00dB,7.41839160817347e-01°)
6.25155771990304e+04	(5.99476955613485e+00dB,7.36715470143021e-01°)
6.29504074255629e+04	(5.99477944084236e+00dB,7.31627159723287e-01°)
6.33882621355023e+04	(5.99478918948621e+00dB,7.26573985408835e-01°)
6.38291623657942e+04	(5.99479880393903e+00dB,7.21555704731850e-01°)
6.42731292997079e+04	(5.99480828604768e+00dB,7.16572076894564e-01°)
6.47201842678540e+04	(5.99481763763362e+00dB,7.11622862757757e-01°)
6.51703487492091e+04	(5.99482686049324e+00dB,7.06707824829435e-01°)
6.56236443721481e+04	(5.99483595639820e+00dB,7.01826727253547e-01°)
6.60800929154829e+04	(5.99484492709582e+00dB,6.96979335798748e-01°)
6.65397163095092e+04	(5.99485377430933e+00dB,6.92165417847326e-01°)
6.70025366370598e+04	(5.99486249973830e+00dB,6.87384742384082e-01°)
6.74685761345660e+04	(5.99487110505888e+00dB,6.82637079985372e-01°)
6.79378571931256e+04	(5.99487959192417e+00dB,6.77922202808213e-01°)
6.84104023595786e+04	(5.99488796196452e+00dB,6.73239884579447e-01°)
6.88862343375909e+04	(5.99489621678784e+00dB,6.68589900584944e-01°)
6.93653759887449e+04	(5.99490435797995e+00dB,6.63972027658970e-01°)
6.98478503336377e+04	(5.99491238710481e+00dB,6.59386044173529e-01°)
7.03336805529875e+04	(5.99492030570487e+00dB,6.54831730027837e-01°)
7.08228899887471e+04	(5.99492811530136e+00dB,6.50308866637818e-01°)
7.13155021452253e+04	(5.99493581739458e+00dB,6.45817236925779e-01°)
7.18115406902165e+04	(5.99494341346420e+00dB,6.41356625309979e-01°)
7.23110294561374e+04	(5.99495090496949e+00dB,6.36926817694412e-01°)
7.28139924411724e+04	(5.99495829334967e+00dB,6.32527601458648e-01°)
7.33204538104266e+04	(5.99496558002414e+00dB,6.28158765447660e-01°)
7.38304378970863e+04	(5.99497276639279e+00dB,6.23820099961772e-01°)
7.43439692035890e+04	(5.99497985383623e+00dB,6.19511396746709e-01°)
7.48610724027997e+04	(5.99498684371607e+00dB,6.15232448983632e-01°)
7.53817723391971e+04	(5.99499373737518e+00dB,6.10983051279314e-01°)
7.59060940300665e+04	(5.99500053613797e+00dB,6.06762999656361e-01°)
7.64340626667027e+04	(5.99500724131061e+00dB,6.02572091543443e-01°)
7.69657036156193e+04	(5.99501385418130e+00dB,5.98410125765721e-01°)
7.75010424197683e+04	(5.99502037602050e+00dB,5.94276902535173e-01°)
7.80401047997669e+04	(5.99502680808120e+00dB,5.90172223441140e-01°)
7.85829166551333e+04	(5.99503315159916e+00dB,5.86095891440815e-01°)
7.91295040655310e+04	(5.99503940779311e+00dB,5.82047710849902e-01°)
7.96798932920222e+04	(5.99504557786501e+00dB,5.78027487333232e-01°)
8.02341107783288e+04	(5.99505166300029e+00dB,5.74035027895549e-01°)
8.07921831521039e+04	(5.99505766436807e+00dB,5.70070140872232e-01°)
8.13541372262099e+04	(5.99506358312137e+00dB,5.66132635920254e-01°)
8.19200000000080e+04	(5.99506942039735e+00dB,5.62222324009004e-01°)
8.24897986606545e+04	(5.99507517731750e+00dB,5.58339017411331e-01°)
8.30635605844073e+04	(5.99508085498791e+00dB,5.54482529694571e-01°)
8.36413133379415e+04	(5.99508645449942e+00dB,5.50652675711655e-01°)
8.42230846796732e+04	(5.99509197692788e+00dB,5.46849271592243e-01°)
8.48089025610939e+04	(5.99509742333430e+00dB,5.43072134734006e-01°)
8.53987951281130e+04	(5.99510279476513e+00dB,5.39321083793868e-01°)
8.59927907224101e+04	(5.99510809225240e+00dB,5.35595938679345e-01°)
8.65909178827968e+04	(5.99511331681391e+00dB,5.31896520539996e-01°)
8.71932053465878e+04	(5.99511846945350e+00dB,5.28222651758821e-01°)
8.77996820509818e+04	(5.99512355116118e+00dB,5.24574155943850e-01°)
8.84103771344514e+04	(5.99512856291329e+00dB,5.20950857919627e-01°)
8.90253199381434e+04	(5.99513350567280e+00dB,5.17352583718966e-01°)
8.96445400072886e+04	(5.99513838038940e+00dB,5.13779160574537e-01°)
9.02680670926208e+04	(5.99514318799968e+00dB,5.10230416910669e-01°)
9.08959311518068e+04	(5.99514792942739e+00dB,5.06706182335121e-01°)
9.15281623508853e+04	(5.99515260558353e+00dB,5.03206287630986e-01°)
9.21647910657164e+04	(5.99515721736658e+00dB,4.99730564748583e-01°)
9.28058478834410e+04	(5.99516176566265e+00dB,4.96278846797407e-01°)
9.34513636039505e+04	(5.99516625134564e+00dB,4.92850968038197e-01°)
9.41013692413664e+04	(5.99517067527745e+00dB,4.89446763874987e-01°)
9.47558960255305e+04	(5.99517503830810e+00dB,4.86066070847249e-01°)
9.54149754035054e+04	(5.99517934127591e+00dB,4.82708726622074e-01°)
9.60786390410851e+04	(5.99518358500766e+00dB,4.79374569986435e-01°)
9.67469188243167e+04	(5.99518777031877e+00dB,4.76063440839464e-01°)
9.74198468610326e+04	(5.99519189801341e+00dB,4.72775180184796e-01°)
9.80974554823924e+04	(5.99519596888471e+00dB,4.69509630122941e-01°)
9.87797772444369e+04	(5.99519998371485e+00dB,4.66266633843839e-01°)
9.94668449296522e+04	(5.99520394327527e+00dB,4.63046035619249e-01°)
1.00158691548544e+05	(5.99520784832680e+00dB,4.59847680795328e-01°)
1.00855350341226e+05	(5.99521169961976e+00dB,4.56671415785290e-01°)
1.01556854779012e+05	(5.99521549789418e+00dB,4.53517088062003e-01°)
1.02263238566030e+05	(5.99521924387989e+00dB,4.50384546150724e-01°)
1.02974535640838e+05	(5.99522293829667e+00dB,4.47273639621852e-01°)
1.03690780178056e+05	(5.99522658185440e+00dB,4.44184219083692e-01°)
1.04412006590004e+05	(5.99523017525319e+00dB,4.41116136175396e-01°)
1.05138249528364e+05	(5.99523371918350e+00dB,4.38069243559770e-01°)
1.05869543885834e+05	(5.99523721432631e+00dB,4.35043394916313e-01°)
1.06605924797814e+05	(5.99524066135322e+00dB,4.32038444934122e-01°)
1.07347427644088e+05	(5.99524406092657e+00dB,4.29054249305032e-01°)
1.08094088050526e+05	(5.99524741369959e+00dB,4.26090664716667e-01°)
1.08845941890797e+05	(5.99525072031653e+00dB,4.23147548845552e-01°)
1.09603025288089e+05	(5.99525398141276e+00dB,4.20224760350378e-01°)
1.10365374616848e+05	(5.99525719761492e+00dB,4.17322158865176e-01°)
1.11133026504524e+05	(5.99526036954100e+00dB,4.14439604992623e-01°)
1.11906017833331e+05	(5.99526349780052e+00dB,4.11576960297348e-01°)
1.12684385742019e+05	(5.99526658299455e+00dB,4.08734087299367e-01°)
1.13468167627658e+05	(5.99526962571597e+00dB,4.05910849467433e-01°)
1.14257401147437e+05	(5.99527262654942e+00dB,4.03107111212522e-01°)
1.15052124220468e+05	(5.99527558607155e+00dB,4.00322737881363e-01°)
1.15852375029616e+05	(5.99527850485103e+00dB,3.97557595749976e-01°)
1.16658192023324e+05	(5.99528138344874e+00dB,3.94811552017255e-01°)
1.17469613917469e+05	(5.99528422241780e+00dB,3.92084474798658e-01°)
1.18286679697215e+05	(5.99528702230377e+00dB,3.89376233119814e-01°)
1.19109428618892e+05	(5.99528978364464e+00dB,3.86686696910343e-01°)
1.19937900211878e+05	(5.99529250697103e+00dB,3.84015736997559e-01°)
1.20772134280499e+05	(5.99529519280626e+00dB,3.81363225100318e-01°)
1.21612170905944e+05	(5.99529784166643e+00dB,3.78729033822853e-01°)
1.22458050448187e+05	(5.99530045406055e+00dB,3.76113036648678e-01°)
1.23309813547927e+05	(5.99530303049059e+00dB,3.73515107934552e-01°)
1.24167501128544e+05	(5.99530557145166e+00dB,3.70935122904447e-01°)
1.25031154398062e+05	(5.99530807743203e+00dB,3.68372957643568e-01°)
1.25900814851127e+05	(5.99531054891323e+00dB,3.65828489092386e-01°)
1.26776524271006e+05	(5.99531298637021e+00dB,3.63301595040816e-01°)
1.27658324731589e+05	(5.99531539027133e+00dB,3.60792154122316e-01°)
1.28546258599417e+05	(5.99531776107854e+00dB,3.58300045808053e-01°)
1.29440368535709e+05	(5.99532009924742e+00dB,3.55825150401169e-01°)
1.30340697498419e+05	(5.99532240522726e+00dB,3.53367349031056e-01°)
1.31247288744297e+05	(5.99532467946120e+00dB,3.50926523647606e-01°)
1.32160185830967e+05	(5.99532692238625e+00dB,3.48502557015598e-01°)
1.33079432619019e+05	(5.99532913443343e+00dB,3.46095332709067e-01°)
1.34005073274121e+05	(5.99533131602781e+00dB,3.43704735105712e-01°)
1.34937152269133e+05	(5.99533346758860e+00dB,3.41330649381424e-01°)
1.35875714386252e+05	(5.99533558952926e+00dB,3.38972961504656e-01°)
1.36820804719158e+05	(5.99533768225756e+00dB,3.36631558231086e-01°)
1.37772468675183e+05	(5.99533974617563e+00dB,3.34306327098113e-01°)
1.38730751977491e+05	(5.99534178168009e+00dB,3.31997156419518e-01°)
1.39695700667276e+05	(5.99534378916210e+00dB,3.29703935280027e-01°)
1.40667361105976e+05	(5.99534576900742e+00dB,3.27426553530124e-01°)
1.41645779977495e+05	(5.99534772159650e+00dB,3.25164901780651e-01°)
1.42631004290452e+05	(5.99534964730458e+00dB,3.22918871397611e-01°)
1.43623081380434e+05	(5.99535154650170e+00dB,3.20688354497004e-01°)
1.44622058912276e+05	(5.99535341955282e+00dB,3.18473243939563e-01°)
1.45627984882346e+05	(5.99535526681789e+00dB,3.16273433325725e-01°)
1.46640907620854e+05	(5.99535708865188e+00dB,3.14088816990412e-01°)
1.47660875794174e+05	(5.99535888540489e+00dB,3.11919289998097e-01°)
1.48687938407179e+05	(5.99536065742221e+00dB,3.09764748137655e-01°)
1.49722144805601e+05	(5.99536240504435e+00dB,3.07625087917415e-01°)
1.50763544678395e+05	(5.99536412860713e+00dB,3.05500206560251e-01°)
1.51812188060134e+05	(5.99536582844181e+00dB,3.03390001998543e-01°)
1.52868125333406e+05	(5.99536750487499e+00dB,3.01294372869403e-01°)
1.53931407231240e+05	(5.99536915822887e+00dB,2.99213218509686e-01°)
1.55002084839538e+05	(5.99537078882115e+00dB,2.97146438951292e-01°)
1.56080209599535e+05	(5.99537239696518e+00dB,2.95093934916295e-01°)
1.57165833310268e+05	(5.99537398297000e+00dB,2.93055607812186e-01°)
1.58259008131063e+05	(5.99537554714039e+00dB,2.91031359727183e-01°)
1.59359786584046e+05	(5.99537708977694e+00dB,2.89021093425493e-01°)
1.60468221556659e+05	(5.99537861117609e+00dB,2.87024712342674e-01°)
1.61584366304209e+05	(5.99538011163021e+00dB,2.85042120581022e-01°)
1.62708274452421e+05	(5.99538159142764e+00dB,2.83073222904899e-01°)
1.63840000000017e+05	(5.99538305085276e+00dB,2.81117924736281e-01°)
1.64979597321310e+05	(5.99538449018603e+00dB,2.79176132150081e-01°)
1.66127121168816e+05	(5.99538590970403e+00dB,2.77247751869788e-01°)
1.67282626675884e+05	(5.99538730967956e+00dB,2.75332691262886e-01°)
1.68446169359348e+05	(5.99538869038166e+00dB,2.73430858336450e-01°)
1.69617805122189e+05	(5.99539005207566e+00dB,2.71542161732760e-01°)
1.70797590256227e+05	(5.99539139502322e+00dB,2.69666510724870e-01°)
1.71985581444821e+05	(5.99539271948245e+00dB,2.67803815212266e-01°)
1.73181835765595e+05	(5.99539402570784e+00dB,2.65953985716596e-01°)
1.74386410693177e+05	(5.99539531395043e+00dB,2.64116933377293e-01°)
1.75599364101965e+05	(5.99539658445778e+00dB,2.62292569947394e-01°)
1.76820754268904e+05	(5.99539783747404e+00dB,2.60480807789258e-01°)
1.78050639876288e+05	(5.99539907324001e+00dB,2.58681559870350e-01°)
1.79289080014579e+05	(5.99540029199317e+00dB,2.56894739759131e-01°)
1.80536134185243e+05	(5.99540149396772e+00dB,2.55120261620847e-01°)
1.81791862303615e+05	(5.99540267939467e+00dB,2.53358040213424e-01°)
1.83056324701772e+05	(5.99540384850181e+00dB,2.51607990883416e-01°)
1.84329582131434e+05	(5.99540500151381e+00dB,2.49870029561896e-01°)
1.85611695766883e+05	(5.99540613865226e+00dB,2.48144072760440e-01°)
1.86902727207902e+05	(5.99540726013568e+00dB,2.46430037567142e-01°)
1.88202738482734e+05	(5.99540836617958e+00dB,2.44727841642612e-01°)
1.89511792051063e+05	(5.99540945699653e+00dB,2.43037403215999e-01°)
1.90829950807012e+05	(5.99541053279615e+00dB,2.41358641081162e-01°)
1.92157278082172e+05	(5.99541159378518e+00dB,2.39691474592641e-01°)
1.93493837648635e+05	(5.99541264016752e+00dB,2.38035823661913e-01°)
1.94839693722067e+05	(5.99541367214424e+00dB,2.36391608753475e-01°)
1.96194910964786e+05	(5.99541468991368e+00dB,2.34758750881042e-01°)
1.97559554488875e+05	(5.99541569367141e+00dB,2.33137171603742e-01°)
1.98933689859306e+05	(5.99541668361035e+00dB,2.31526793022403e-01°)
2.00317383097090e+05	(5.99541765992073e+00dB,2.29927537775777e-01°)
2.01710700682453e+05	(5.99541862279017e+00dB,2.28339329036815e-01°)
2.03113709558025e+05	(5.99541957240370e+00dB,2.26762090509000e-01°)
2.04526477132062e+05	(5.99542050894383e+00dB,2.25195746422694e-01°)
2.05949071281679e+05	(5.99542143259054e+00dB,2.23640221531502e-01°)
2.07381560356113e+05	(5.99542234352132e+00dB,2.22095441108617e-01°)
2.08824013180010e+05	(5.99542324191123e+00dB,2.20561330943295e-01°)
2.10276499056729e+05	(5.99542412793292e+00dB,2.19037817337256e-01°)
2.11739087771670e+05	(5.99542500175668e+00dB,2.17524827101146e-01°)
2.13211849595629e+05	(5.99542586355041e+00dB,2.16022287551051e-01°)
2.14694855288177e+05	(5.99542671347974e+00dB,2.14530126504977e-01°)
2.16188176101054e+05	(5.99542755170800e+00dB,2.13048272279412e-01°)
2.17691883781596e+05	(5.99542837839629e+00dB,2.11576653685860e-01°)
2.19206050576180e+05	(5.99542919370347e+00dB,2.10115200027460e-01°)
2.20730749233699e+05	(5.99542999778623e+00dB,2.08663841095544e-01°)
2.22266053009051e+05	(5.99543079079908e+00dB,2.07222507166303e-01°)
2.23812035666664e+05	(5.99543157289444e+00dB,2.05791128997444e-01°)
2.25368771484040e+05	(5.99543234422260e+00dB,2.04369637824847e-01°)
2.26936335255319e+05	(5.99543310493178e+00dB,2.02957965359262e-01°)
2.28514802294875e+05	(5.99543385516819e+00dB,2.01556043783043e-01°)
2.30104248440939e+05	(5.99543459507601e+00dB,2.00163805746879e-01°)
2.31704750059233e+05	(5.99543532479740e+00dB,1.98781184366607e-01°)
2.33316384046650e+05	(5.99543604447264e+00dB,1.97408113219912e-01°)
2.34939227834939e+05	(5.99543675424001e+00dB,1.96044526343251e-01°)
