Freq.	V(vout)/V(vin)
4.75730265216927e+03	(-1.35783973052803e+01dB,4.06911786813596e+00°)
4.76060130618399e+03	(-1.35783670106764e+01dB,4.06630780915596e+00°)
4.76390224744404e+03	(-1.35783367578296e+01dB,4.06349967771072e+00°)
4.76720547753538e+03	(-1.35783065466829e+01dB,4.06069347250503e+00°)
4.77051099804505e+03	(-1.35782763771790e+01dB,4.05788919224449e+00°)
4.77381881056120e+03	(-1.35782462492608e+01dB,4.05508683563551e+00°)
4.77712891667307e+03	(-1.35782161628712e+01dB,4.05228640138534e+00°)
4.78044131797103e+03	(-1.35781861179533e+01dB,4.04948788820200e+00°)
4.78375601604651e+03	(-1.35781561144503e+01dB,4.04669129479436e+00°)
4.78707301249208e+03	(-1.35781261523052e+01dB,4.04389661987208e+00°)
4.79039230890140e+03	(-1.35780962314615e+01dB,4.04110386214565e+00°)
4.79371390686924e+03	(-1.35780663518624e+01dB,4.03831302032636e+00°)
4.79703780799146e+03	(-1.35780365134513e+01dB,4.03552409312631e+00°)
4.80036401386505e+03	(-1.35780067161719e+01dB,4.03273707925842e+00°)
4.80369252608808e+03	(-1.35779769599676e+01dB,4.02995197743642e+00°)
4.80702334625977e+03	(-1.35779472447822e+01dB,4.02716878637483e+00°)
4.81035647598040e+03	(-1.35779175705593e+01dB,4.02438750478901e+00°)
4.81369191685139e+03	(-1.35778879372427e+01dB,4.02160813139511e+00°)
4.81702967047526e+03	(-1.35778583447765e+01dB,4.01883066491009e+00°)
4.82036973845564e+03	(-1.35778287931044e+01dB,4.01605510405173e+00°)
4.82371212239729e+03	(-1.35777992821706e+01dB,4.01328144753861e+00°)
4.82705682390606e+03	(-1.35777698119192e+01dB,4.01050969409011e+00°)
4.83040384458892e+03	(-1.35777403822944e+01dB,4.00773984242643e+00°)
4.83375318605396e+03	(-1.35777109932404e+01dB,4.00497189126858e+00°)
4.83710484991038e+03	(-1.35776816447016e+01dB,4.00220583933835e+00°)
4.84045883776850e+03	(-1.35776523366224e+01dB,3.99944168535837e+00°)
4.84381515123974e+03	(-1.35776230689473e+01dB,3.99667942805207e+00°)
4.84717379193667e+03	(-1.35775938416209e+01dB,3.99391906614365e+00°)
4.85053476147295e+03	(-1.35775646545878e+01dB,3.99116059835817e+00°)
4.85389806146337e+03	(-1.35775355077927e+01dB,3.98840402342145e+00°)
4.85726369352383e+03	(-1.35775064011805e+01dB,3.98564934006013e+00°)
4.86063165927137e+03	(-1.35774773346960e+01dB,3.98289654700166e+00°)
4.86400196032413e+03	(-1.35774483082841e+01dB,3.98014564297428e+00°)
4.86737459830139e+03	(-1.35774193218899e+01dB,3.97739662670705e+00°)
4.87074957482354e+03	(-1.35773903754585e+01dB,3.97464949692982e+00°)
4.87412689151209e+03	(-1.35773614689350e+01dB,3.97190425237325e+00°)
4.87750654998969e+03	(-1.35773326022647e+01dB,3.96916089176878e+00°)
4.88088855188011e+03	(-1.35773037753929e+01dB,3.96641941384868e+00°)
4.88427289880824e+03	(-1.35772749882650e+01dB,3.96367981734601e+00°)
4.88765959240009e+03	(-1.35772462408264e+01dB,3.96094210099464e+00°)
4.89104863428283e+03	(-1.35772175330228e+01dB,3.95820626352921e+00°)
4.89444002608471e+03	(-1.35771888647997e+01dB,3.95547230368520e+00°)
4.89783376943515e+03	(-1.35771602361028e+01dB,3.95274022019886e+00°)
4.90122986596468e+03	(-1.35771316468779e+01dB,3.95001001180724e+00°)
4.90462831730497e+03	(-1.35771030970707e+01dB,3.94728167724821e+00°)
4.90802912508881e+03	(-1.35770745866274e+01dB,3.94455521526043e+00°)
4.91143229095012e+03	(-1.35770461154937e+01dB,3.94183062458334e+00°)
4.91483781652398e+03	(-1.35770176836158e+01dB,3.93910790395720e+00°)
4.91824570344658e+03	(-1.35769892909397e+01dB,3.93638705212305e+00°)
4.92165595335524e+03	(-1.35769609374118e+01dB,3.93366806782275e+00°)
4.92506856788843e+03	(-1.35769326229783e+01dB,3.93095094979892e+00°)
4.92848354868576e+03	(-1.35769043475854e+01dB,3.92823569679501e+00°)
4.93190089738795e+03	(-1.35768761111798e+01dB,3.92552230755526e+00°)
4.93532061563689e+03	(-1.35768479137077e+01dB,3.92281078082468e+00°)
4.93874270507559e+03	(-1.35768197551159e+01dB,3.92010111534909e+00°)
4.94216716734820e+03	(-1.35767916353510e+01dB,3.91739330987513e+00°)
4.94559400410002e+03	(-1.35767635543596e+01dB,3.91468736315019e+00°)
4.94902321697747e+03	(-1.35767355120886e+01dB,3.91198327392248e+00°)
4.95245480762815e+03	(-1.35767075084847e+01dB,3.90928104094100e+00°)
4.95588877770075e+03	(-1.35766795434951e+01dB,3.90658066295553e+00°)
4.95932512884516e+03	(-1.35766516170666e+01dB,3.90388213871666e+00°)
4.96276386271236e+03	(-1.35766237291463e+01dB,3.90118546697576e+00°)
4.96620498095451e+03	(-1.35765958796813e+01dB,3.89849064648499e+00°)
4.96964848522491e+03	(-1.35765680686190e+01dB,3.89579767599732e+00°)
4.97309437717800e+03	(-1.35765402959066e+01dB,3.89310655426648e+00°)
4.97654265846937e+03	(-1.35765125614914e+01dB,3.89041728004702e+00°)
4.97999333075575e+03	(-1.35764848653208e+01dB,3.88772985209427e+00°)
4.98344639569503e+03	(-1.35764572073425e+01dB,3.88504426916433e+00°)
4.98690185494625e+03	(-1.35764295875039e+01dB,3.88236053001412e+00°)
4.99035971016959e+03	(-1.35764020057528e+01dB,3.87967863340133e+00°)
4.99381996302639e+03	(-1.35763744620367e+01dB,3.87699857808444e+00°)
4.99728261517914e+03	(-1.35763469563036e+01dB,3.87432036282272e+00°)
5.00074766829147e+03	(-1.35763194885012e+01dB,3.87164398637623e+00°)
5.00421512402820e+03	(-1.35762920585776e+01dB,3.86896944750582e+00°)
5.00768498405526e+03	(-1.35762646664807e+01dB,3.86629674497311e+00°)
5.01115725003975e+03	(-1.35762373121585e+01dB,3.86362587754052e+00°)
5.01463192364995e+03	(-1.35762099955593e+01dB,3.86095684397127e+00°)
5.01810900655527e+03	(-1.35761827166313e+01dB,3.85828964302933e+00°)
5.02158850042628e+03	(-1.35761554753227e+01dB,3.85562427347949e+00°)
5.02507040693471e+03	(-1.35761282715819e+01dB,3.85296073408730e+00°)
5.02855472775347e+03	(-1.35761011053572e+01dB,3.85029902361911e+00°)
5.03204146455659e+03	(-1.35760739765973e+01dB,3.84763914084204e+00°)
5.03553061901930e+03	(-1.35760468852507e+01dB,3.84498108452400e+00°)
5.03902219281797e+03	(-1.35760198312660e+01dB,3.84232485343369e+00°)
5.04251618763014e+03	(-1.35759928145919e+01dB,3.83967044634059e+00°)
5.04601260513450e+03	(-1.35759658351773e+01dB,3.83701786201495e+00°)
5.04951144701092e+03	(-1.35759388929708e+01dB,3.83436709922782e+00°)
5.05301271494044e+03	(-1.35759119879215e+01dB,3.83171815675102e+00°)
5.05651641060524e+03	(-1.35758851199784e+01dB,3.82907103335716e+00°)
5.06002253568869e+03	(-1.35758582890904e+01dB,3.82642572781960e+00°)
5.06353109187531e+03	(-1.35758314952068e+01dB,3.82378223891253e+00°)
5.06704208085081e+03	(-1.35758047382767e+01dB,3.82114056541089e+00°)
5.07055550430204e+03	(-1.35757780182493e+01dB,3.81850070609040e+00°)
5.07407136391704e+03	(-1.35757513350741e+01dB,3.81586265972756e+00°)
5.07758966138502e+03	(-1.35757246887004e+01dB,3.81322642509966e+00°)
5.08111039839635e+03	(-1.35756980790776e+01dB,3.81059200098476e+00°)
5.08463357664259e+03	(-1.35756715061554e+01dB,3.80795938616170e+00°)
5.08815919781645e+03	(-1.35756449698832e+01dB,3.80532857941008e+00°)
5.09168726361183e+03	(-1.35756184702109e+01dB,3.80269957951031e+00°)
5.09521777572380e+03	(-1.35755920070881e+01dB,3.80007238524356e+00°)
5.09875073584861e+03	(-1.35755655804646e+01dB,3.79744699539177e+00°)
5.10228614568367e+03	(-1.35755391902904e+01dB,3.79482340873766e+00°)
5.10582400692759e+03	(-1.35755128365153e+01dB,3.79220162406474e+00°)
5.10936432128013e+03	(-1.35754865190894e+01dB,3.78958164015727e+00°)
5.11290709044227e+03	(-1.35754602379628e+01dB,3.78696345580030e+00°)
5.11645231611612e+03	(-1.35754339930857e+01dB,3.78434706977965e+00°)
5.12000000000501e+03	(-1.35754077844081e+01dB,3.78173248088193e+00°)
5.12355014381342e+03	(-1.35753816118805e+01dB,3.77911968789450e+00°)
5.12710274924705e+03	(-1.35753554754532e+01dB,3.77650868960549e+00°)
5.13065781801274e+03	(-1.35753293750766e+01dB,3.77389948480384e+00°)
5.13421535181854e+03	(-1.35753033107012e+01dB,3.77129207227922e+00°)
5.13777535237368e+03	(-1.35752772822776e+01dB,3.76868645082210e+00°)
5.14133782138857e+03	(-1.35752512897564e+01dB,3.76608261922371e+00°)
5.14490276057482e+03	(-1.35752253330882e+01dB,3.76348057627604e+00°)
5.14847017164519e+03	(-1.35751994122239e+01dB,3.76088032077188e+00°)
5.15204005631368e+03	(-1.35751735271142e+01dB,3.75828185150476e+00°)
5.15561241629545e+03	(-1.35751476777101e+01dB,3.75568516726901e+00°)
5.15918725330683e+03	(-1.35751218639625e+01dB,3.75309026685970e+00°)
5.16276456906538e+03	(-1.35750960858224e+01dB,3.75049714907268e+00°)
5.16634436528983e+03	(-1.35750703432410e+01dB,3.74790581270458e+00°)
5.16992664370009e+03	(-1.35750446361694e+01dB,3.74531625655279e+00°)
5.17351140601730e+03	(-1.35750189645588e+01dB,3.74272847941546e+00°)
5.17709865396375e+03	(-1.35749933283606e+01dB,3.74014248009152e+00°)
5.18068838926295e+03	(-1.35749677275260e+01dB,3.73755825738066e+00°)
5.18428061363960e+03	(-1.35749421620065e+01dB,3.73497581008334e+00°)
5.18787532881960e+03	(-1.35749166317536e+01dB,3.73239513700078e+00°)
5.19147253653004e+03	(-1.35748911367189e+01dB,3.72981623693499e+00°)
5.19507223849920e+03	(-1.35748656768539e+01dB,3.72723910868870e+00°)
5.19867443645658e+03	(-1.35748402521105e+01dB,3.72466375106546e+00°)
5.20227913213285e+03	(-1.35748148624402e+01dB,3.72209016286953e+00°)
5.20588632725992e+03	(-1.35747895077950e+01dB,3.71951834290598e+00°)
5.20949602357086e+03	(-1.35747641881267e+01dB,3.71694828998062e+00°)
5.21310822279997e+03	(-1.35747389033873e+01dB,3.71438000290003e+00°)
5.21672292668274e+03	(-1.35747136535288e+01dB,3.71181348047155e+00°)
5.22034013695586e+03	(-1.35746884385033e+01dB,3.70924872150329e+00°)
5.22395985535723e+03	(-1.35746632582629e+01dB,3.70668572480410e+00°)
5.22758208362596e+03	(-1.35746381127599e+01dB,3.70412448918363e+00°)
5.23120682350235e+03	(-1.35746130019465e+01dB,3.70156501345226e+00°)
5.23483407672794e+03	(-1.35745879257751e+01dB,3.69900729642115e+00°)
5.23846384504543e+03	(-1.35745628841980e+01dB,3.69645133690221e+00°)
5.24209613019877e+03	(-1.35745378771679e+01dB,3.69389713370810e+00°)
5.24573093393309e+03	(-1.35745129046371e+01dB,3.69134468565227e+00°)
5.24936825799475e+03	(-1.35744879665583e+01dB,3.68879399154891e+00°)
5.25300810413132e+03	(-1.35744630628841e+01dB,3.68624505021297e+00°)
5.25665047409156e+03	(-1.35744381935674e+01dB,3.68369786046016e+00°)
5.26029536962546e+03	(-1.35744133585608e+01dB,3.68115242110695e+00°)
5.26394279248423e+03	(-1.35743885578173e+01dB,3.67860873097057e+00°)
5.26759274442028e+03	(-1.35743637912898e+01dB,3.67606678886899e+00°)
5.27124522718724e+03	(-1.35743390589313e+01dB,3.67352659362098e+00°)
5.27490024253996e+03	(-1.35743143606947e+01dB,3.67098814404601e+00°)
5.27855779223450e+03	(-1.35742896965333e+01dB,3.66845143896435e+00°)
5.28221787802815e+03	(-1.35742650664002e+01dB,3.66591647719702e+00°)
5.28588050167939e+03	(-1.35742404702487e+01dB,3.66338325756577e+00°)
5.28954566494796e+03	(-1.35742159080321e+01dB,3.66085177889313e+00°)
5.29321336959478e+03	(-1.35741913797037e+01dB,3.65832204000238e+00°)
5.29688361738202e+03	(-1.35741668852169e+01dB,3.65579403971755e+00°)
5.30055641007306e+03	(-1.35741424245254e+01dB,3.65326777686341e+00°)
5.30423174943251e+03	(-1.35741179975826e+01dB,3.65074325026553e+00°)
5.30790963722619e+03	(-1.35740936043421e+01dB,3.64822045875018e+00°)
5.31159007522115e+03	(-1.35740692447578e+01dB,3.64569940114441e+00°)
5.31527306518568e+03	(-1.35740449187832e+01dB,3.64318007627601e+00°)
5.31895860888927e+03	(-1.35740206263722e+01dB,3.64066248297355e+00°)
5.32264670810266e+03	(-1.35739963674788e+01dB,3.63814662006632e+00°)
5.32633736459781e+03	(-1.35739721420568e+01dB,3.63563248638436e+00°)
5.33003058014790e+03	(-1.35739479500602e+01dB,3.63312008075850e+00°)
5.33372635652734e+03	(-1.35739237914432e+01dB,3.63060940202027e+00°)
5.33742469551179e+03	(-1.35738996661598e+01dB,3.62810044900199e+00°)
5.34112559887813e+03	(-1.35738755741642e+01dB,3.62559322053670e+00°)
5.34482906840446e+03	(-1.35738515154107e+01dB,3.62308771545822e+00°)
5.34853510587013e+03	(-1.35738274898536e+01dB,3.62058393260109e+00°)
5.35224371305571e+03	(-1.35738034974473e+01dB,3.61808187080061e+00°)
5.35595489174302e+03	(-1.35737795381463e+01dB,3.61558152889283e+00°)
5.35966864371511e+03	(-1.35737556119049e+01dB,3.61308290571454e+00°)
5.36338497075625e+03	(-1.35737317186779e+01dB,3.61058600010330e+00°)
5.36710387465196e+03	(-1.35737078584197e+01dB,3.60809081089739e+00°)
5.37082535718901e+03	(-1.35736840310852e+01dB,3.60559733693584e+00°)
5.37454942015540e+03	(-1.35736602366290e+01dB,3.60310557705844e+00°)
5.37827606534036e+03	(-1.35736364750060e+01dB,3.60061553010572e+00°)
5.38200529453436e+03	(-1.35736127461710e+01dB,3.59812719491895e+00°)
5.38573710952914e+03	(-1.35735890500791e+01dB,3.59564057034015e+00°)
5.38947151211764e+03	(-1.35735653866850e+01dB,3.59315565521209e+00°)
5.39320850409408e+03	(-1.35735417559441e+01dB,3.59067244837826e+00°)
5.39694808725390e+03	(-1.35735181578113e+01dB,3.58819094868293e+00°)
5.40069026339380e+03	(-1.35734945922418e+01dB,3.58571115497107e+00°)
5.40443503431172e+03	(-1.35734710591909e+01dB,3.58323306608844e+00°)
5.40818240180684e+03	(-1.35734475586138e+01dB,3.58075668088152e+00°)
5.41193236767961e+03	(-1.35734240904661e+01dB,3.57828199819751e+00°)
5.41568493373169e+03	(-1.35734006547029e+01dB,3.57580901688439e+00°)
5.41944010176603e+03	(-1.35733772512800e+01dB,3.57333773579086e+00°)
5.42319787358680e+03	(-1.35733538801527e+01dB,3.57086815376636e+00°)
5.42695825099944e+03	(-1.35733305412768e+01dB,3.56840026966109e+00°)
5.43072123581063e+03	(-1.35733072346078e+01dB,3.56593408232597e+00°)
5.43448682982831e+03	(-1.35732839601015e+01dB,3.56346959061266e+00°)
5.43825503486168e+03	(-1.35732607177137e+01dB,3.56100679337356e+00°)
5.44202585272116e+03	(-1.35732375074002e+01dB,3.55854568946183e+00°)
5.44579928521848e+03	(-1.35732143291170e+01dB,3.55608627773135e+00°)
5.44957533416658e+03	(-1.35731911828200e+01dB,3.55362855703673e+00°)
5.45335400137968e+03	(-1.35731680684653e+01dB,3.55117252623334e+00°)
5.45713528867325e+03	(-1.35731449860088e+01dB,3.54871818417727e+00°)
5.46091919786403e+03	(-1.35731219354069e+01dB,3.54626552972535e+00°)
5.46470573076999e+03	(-1.35730989166157e+01dB,3.54381456173515e+00°)
5.46849488921040e+03	(-1.35730759295914e+01dB,3.54136527906498e+00°)
5.47228667500577e+03	(-1.35730529742904e+01dB,3.53891768057388e+00°)
5.47608108997787e+03	(-1.35730300506691e+01dB,3.53647176512163e+00°)
5.47987813594973e+03	(-1.35730071586839e+01dB,3.53402753156873e+00°)
5.48367781474567e+03	(-1.35729842982913e+01dB,3.53158497877644e+00°)
5.48748012819125e+03	(-1.35729614694479e+01dB,3.52914410560673e+00°)
5.49128507811329e+03	(-1.35729386721103e+01dB,3.52670491092232e+00°)
5.49509266633992e+03	(-1.35729159062353e+01dB,3.52426739358665e+00°)
5.49890289470047e+03	(-1.35728931717794e+01dB,3.52183155246391e+00°)
5.50271576502561e+03	(-1.35728704686997e+01dB,3.51939738641901e+00°)
5.50653127914722e+03	(-1.35728477969528e+01dB,3.51696489431759e+00°)
5.51034943889849e+03	(-1.35728251564958e+01dB,3.51453407502603e+00°)
5.51417024611386e+03	(-1.35728025472856e+01dB,3.51210492741144e+00°)
5.51799370262905e+03	(-1.35727799692792e+01dB,3.50967745034165e+00°)
5.52181981028106e+03	(-1.35727574224338e+01dB,3.50725164268525e+00°)
5.52564857090814e+03	(-1.35727349067064e+01dB,3.50482750331152e+00°)
5.52947998634983e+03	(-1.35727124220544e+01dB,3.50240503109050e+00°)
5.53331405844696e+03	(-1.35726899684350e+01dB,3.49998422489295e+00°)
5.53715078904161e+03	(-1.35726675458054e+01dB,3.49756508359036e+00°)
5.54099017997715e+03	(-1.35726451541232e+01dB,3.49514760605493e+00°)
5.54483223309822e+03	(-1.35726227933457e+01dB,3.49273179115963e+00°)
5.54867695025077e+03	(-1.35726004634305e+01dB,3.49031763777811e+00°)
5.55252433328198e+03	(-1.35725781643351e+01dB,3.48790514478479e+00°)
5.55637438404036e+03	(-1.35725558960171e+01dB,3.48549431105478e+00°)
5.56022710437565e+03	(-1.35725336584343e+01dB,3.48308513546395e+00°)
5.56408249613893e+03	(-1.35725114515442e+01dB,3.48067761688887e+00°)
5.56794056118252e+03	(-1.35724892753049e+01dB,3.47827175420686e+00°)
5.57180130136004e+03	(-1.35724671296740e+01dB,3.47586754629593e+00°)
5.57566471852639e+03	(-1.35724450146095e+01dB,3.47346499203485e+00°)
5.57953081453777e+03	(-1.35724229300694e+01dB,3.47106409030310e+00°)
5.58339959125165e+03	(-1.35724008760116e+01dB,3.46866483998089e+00°)
5.58727105052681e+03	(-1.35723788523944e+01dB,3.46626723994914e+00°)
5.59114519422328e+03	(-1.35723568591757e+01dB,3.46387128908951e+00°)
5.59502202420243e+03	(-1.35723348963139e+01dB,3.46147698628437e+00°)
5.59890154232687e+03	(-1.35723129637671e+01dB,3.45908433041683e+00°)
5.60278375046054e+03	(-1.35722910614937e+01dB,3.45669332037070e+00°)
5.60666865046866e+03	(-1.35722691894520e+01dB,3.45430395503053e+00°)
5.61055624421774e+03	(-1.35722473476005e+01dB,3.45191623328158e+00°)
5.61444653357559e+03	(-1.35722255358976e+01dB,3.44953015400984e+00°)
5.61833952041130e+03	(-1.35722037543019e+01dB,3.44714571610201e+00°)
5.62223520659527e+03	(-1.35721820027720e+01dB,3.44476291844552e+00°)
5.62613359399921e+03	(-1.35721602812665e+01dB,3.44238175992853e+00°)
5.63003468449609e+03	(-1.35721385897441e+01dB,3.44000223943988e+00°)
5.63393847996021e+03	(-1.35721169281635e+01dB,3.43762435586918e+00°)
5.63784498226717e+03	(-1.35720952964837e+01dB,3.43524810810671e+00°)
5.64175419329385e+03	(-1.35720736946635e+01dB,3.43287349504352e+00°)
5.64566611491844e+03	(-1.35720521226617e+01dB,3.43050051557133e+00°)
5.64958074902044e+03	(-1.35720305804375e+01dB,3.42812916858260e+00°)
5.65349809748065e+03	(-1.35720090679498e+01dB,3.42575945297052e+00°)
5.65741816218117e+03	(-1.35719875851577e+01dB,3.42339136762896e+00°)
5.66134094500540e+03	(-1.35719661320205e+01dB,3.42102491145255e+00°)
5.66526644783806e+03	(-1.35719447084972e+01dB,3.41866008333659e+00°)
5.66919467256517e+03	(-1.35719233145472e+01dB,3.41629688217715e+00°)
5.67312562107406e+03	(-1.35719019501298e+01dB,3.41393530687096e+00°)
5.67705929525336e+03	(-1.35718806152044e+01dB,3.41157535631550e+00°)
5.68099569699301e+03	(-1.35718593097304e+01dB,3.40921702940895e+00°)
5.68493482818428e+03	(-1.35718380336672e+01dB,3.40686032505022e+00°)
5.68887669071974e+03	(-1.35718167869745e+01dB,3.40450524213891e+00°)
5.69282128649325e+03	(-1.35717955696119e+01dB,3.40215177957535e+00°)
5.69676861740001e+03	(-1.35717743815389e+01dB,3.39979993626057e+00°)
5.70071868533654e+03	(-1.35717532227153e+01dB,3.39744971109634e+00°)
5.70467149220065e+03	(-1.35717320931009e+01dB,3.39510110298510e+00°)
5.70862703989149e+03	(-1.35717109926555e+01dB,3.39275411083004e+00°)
5.71258533030950e+03	(-1.35716899213389e+01dB,3.39040873353504e+00°)
5.71654636535646e+03	(-1.35716688791111e+01dB,3.38806497000469e+00°)
5.72051014693546e+03	(-1.35716478659321e+01dB,3.38572281914431e+00°)
5.72447667695091e+03	(-1.35716268817619e+01dB,3.38338227985991e+00°)
5.72844595730854e+03	(-1.35716059265606e+01dB,3.38104335105822e+00°)
5.73241798991541e+03	(-1.35715850002884e+01dB,3.37870603164666e+00°)
5.73639277667989e+03	(-1.35715641029054e+01dB,3.37637032053340e+00°)
5.74037031951168e+03	(-1.35715432343719e+01dB,3.37403621662728e+00°)
5.74435062032180e+03	(-1.35715223946482e+01dB,3.37170371883786e+00°)
5.74833368102260e+03	(-1.35715015836947e+01dB,3.36937282607541e+00°)
5.75231950352775e+03	(-1.35714808014718e+01dB,3.36704353725091e+00°)
5.75630808975226e+03	(-1.35714600479400e+01dB,3.36471585127605e+00°)
